[Nov 28 23:43:57] DEBUG [eager_aryabhata@172-17-0-1] Executing... dpkg-query -W -f="\${binary:Package},\${db:Status-Abbrev},\${Version},\${Source},\${source:Version}\n"
[Nov 28 23:43:59] DEBUG [eager_aryabhata@172-17-0-1] execResult: servername: eager_aryabhata@172-17-0-1
  cmd: /usr/bin/ssh -tt -o StrictHostKeyChecking=yes -o LogLevel=quiet -o ConnectionAttempts=3 -o ConnectTimeout=10 -o ControlMaster=auto -o ControlPath=/root/.vuls/controlmaster-%r-172-17-0-1.%p -o Controlpersist=10m cmcarthur@172.17.0.1 -p 22 stty cols 1000; docker exec --user 0 dfe4c5f7871e /bin/sh -c 'dpkg-query -W -f="\${binary:Package},\${db:Status-Abbrev},\${Version},\${Source},\${source:Version}\n"'
  
  eager_aryabhata@172-17-0-1 (ubuntu14.04) on 172-17-0-1
======================================================
Total: 713 (High:4 Medium:388 Low:254 ?:67), 0/713 Fixed, 537 installed, 35 cves with exploit

+------------------+------+----------+---------+---------------------------------------------------+---------+
|      CVE-ID      | CVSS |  ATTACK  |  FIXED  |                        NVD                        | EXPLOIT |
| CVE-2016-1898    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-1898    | false   |
| CVE-2016-2226    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-2226    | true    |
| CVE-2016-2326    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-2326    | false   |
| CVE-2016-3062    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-3062    | false   |
| CVE-2016-3119    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-3119    | false   |
| CVE-2016-3120    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-3120    | false   |
| CVE-2016-3186    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-3186    | false   |
| CVE-2016-3624    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-3624    | false   |
| CVE-2016-3632    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-3632    | false   |
| CVE-2016-3945    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-3945    | false   |
| CVE-2016-3990    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-3990    | false   |
| CVE-2016-4330    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-4330    | false   |
| CVE-2016-4331    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-4331    | false   |
| CVE-2016-4332    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-4332    | false   |
| CVE-2016-4607    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-4607    | false   |
| CVE-2016-4608    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-4608    | false   |
| CVE-2016-4609    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-4609    | false   |
| CVE-2016-4610    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-4610    | false   |
| CVE-2016-4612    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-4612    | false   |
| CVE-2016-4658    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-4658    | false   |
| CVE-2016-4738    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-4738    | false   |
| CVE-2016-5131    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-5131    | false   |
| CVE-2016-5139    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-5139    | false   |
| CVE-2016-5158    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-5158    | false   |
| CVE-2016-5159    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-5159    | false   |
| CVE-2016-5314    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-5314    | false   |
| CVE-2016-5315    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-5315    | false   |
| CVE-2016-5316    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-5316    | false   |
| CVE-2016-5317    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-5317    | false   |
| CVE-2016-5321    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-5321    | false   |
| CVE-2016-5322    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-5322    | false   |
| CVE-2016-5636    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-5636    | false   |
| CVE-2016-5699    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-5699    | false   |
| CVE-2016-6252    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-6252    | false   |
| CVE-2016-6293    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-6293    | false   |
| CVE-2016-6321    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-6321    | false   |
| CVE-2016-6912    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-6912    | false   |
| CVE-2016-7056    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-7056    | false   |
| CVE-2016-7076    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-7076    | false   |
